Ledger,Date,Account,Bank,Version,Original Amount,Country,Exchange Rate,Base Amount
L01,42499,Administrative Expenses,BOC,Actual,11698,CNY,1.19,-13920.62
L01,42731,Management Fee,CitiBank,Actual,15743,TWD,0.25,-3935.75
L01,42551,Sales,BOC,Actual,14839,PHP,0.17,20181.04
L01,42657,Sales,BOC,Actual,6496,JPY,0.07,3637.76
L01,42422,Purchases,BOC,Actual,39358,INR,0.12,-4722.96
L01,42562,Purchases,HSBC,Actual,11018,THB,0.23,-2534.14
L01,42722,Sales,HSBC,Actual,36306,PHP,0.17,49376.16
L01,42384,Finance Cost,BOC,Actual,47176,TWD,0.25,-11794
L01,42726,Sales,BOC,Actual,39646,TWD,0.25,79292
L01,42620,Management Fee,BOC,Actual,4367,TWD,0.25,-1091.75
L01,42668,Management Fee,CitiBank,Actual,30696,INR,0.12,-3683.52
L01,42734,Finance Cost,HSBC,Actual,22947,PHP,0.17,-3900.99
L01,42557,Payroll,BOC,Actual,17806,THB,0.23,-4095.38
L01,42424,Rental Income,HSBC,Actual,8997,INR,0.12,5398.2
L01,42708,Finance Cost,CitiBank,Actual,47081,PHP,0.17,-8003.77
L01,42552,Rental Income,CitiBank,Actual,13852,PHP,0.17,11774.2
L01,42595,Purchases,BOC,Actual,29661,PHP,0.17,-5042.37
L01,42714,Rental Income,CitiBank,Actual,29363,INR,0.12,17617.8
L01,42507,Purchases,HSBC,Actual,20539,TWD,0.25,-5134.75
L01,42370,Management Fee,BOC,Actual,3296,SGD,5.74,-18919.04
L01,42531,Rental Income,CitiBank,Actual,36040,THB,0.23,41446
L01,42595,Purchases,CitiBank,Actual,12906,SGD,5.74,-74080.44
L01,42559,Rental Income,BOC,Actual,2599,CNY,1.19,15464.05
L01,42632,Purchases,HSBC,Actual,38095,SGD,5.74,-218665.3
L01,42588,Sales,CitiBank,Actual,33711,TWD,0.25,67422
L01,42714,Finance Cost,HSBC,Actual,2324,THB,0.23,-534.52
L01,42391,Finance Cost,CitiBank,Actual,24814,MYR,1.97,-48883.58
L01,42612,Administrative Expenses,HSBC,Actual,5656,JPY,0.07,-395.92
L01,42380,Sales,CitiBank,Actual,31504,LKR,0.06,15121.92
L01,42551,Rental Income,HSBC,Actual,38074,TWD,0.25,47592.5
L01,42572,Purchases,BOC,Actual,21736,CNY,1.19,-25865.84
L01,42524,Purchases,CitiBank,Actual,20558,THB,0.23,-4728.34
L01,42416,Rental Income,HSBC,Actual,33466,INR,0.12,20079.6
L01,42653,Management Fee,CitiBank,Actual,35973,LKR,0.06,-2158.38
L01,42721,Payroll,HSBC,Actual,21397,PHP,0.17,-3637.49
L01,42692,Sales,CitiBank,Actual,13542,CNY,1.19,128919.84
L01,42609,Management Fee,CitiBank,Actual,41628,MYR,1.97,-82007.16
L01,42426,Purchases,BOC,Actual,11313,HKD,1,-11313
L01,42717,Finance Cost,BOC,Actual,14786,CNY,1.19,-17595.34
L01,42532,Rental Income,BOC,Actual,15770,THB,0.23,18135.5
L01,42615,Payroll,BOC,Actual,2529,HKD,1,-2529
L01,42659,Rental Income,BOC,Actual,30216,INR,0.12,18129.6
L01,42426,Rental Income,HSBC,Actual,19800,MYR,1.97,195030
L01,42666,Purchases,CitiBank,Actual,16336,MYR,1.97,-32181.92
L01,42665,Payroll,CitiBank,Actual,29556,TWD,0.25,-7389
L01,42455,Management Fee,CitiBank,Actual,19922,CNY,1.19,-23707.18
L01,42407,Administrative Expenses,BOC,Actual,25743,PHP,0.17,-4376.31
L01,42401,Administrative Expenses,CitiBank,Actual,15751,JPY,0.07,-1102.57
L01,42726,Rental Income,CitiBank,Actual,27210,THB,0.23,31291.5
L01,42590,Management Fee,HSBC,Actual,2324,HKD,1,-2324
L01,42386,Finance Cost,CitiBank,Actual,3559,LKR,0.06,-213.54
L01,42426,Sales,HSBC,Actual,17706,PHP,0.17,24080.16
L01,42687,Administrative Expenses,CitiBank,Actual,46153,CNY,1.19,-54922.07
L01,42409,Sales,CitiBank,Actual,24299,LKR,0.06,11663.52
L01,42717,Finance Cost,CitiBank,Actual,43447,THB,0.23,-9992.81
L01,42394,Purchases,CitiBank,Actual,16451,HKD,1,-16451
L01,42455,Purchases,CitiBank,Actual,12154,THB,0.23,-2795.42
L01,42621,Sales,BOC,Actual,40484,INR,0.12,38864.64
L01,42576,Rental Income,HSBC,Actual,13180,THB,0.23,15157
L01,42725,Sales,CitiBank,Actual,47103,SGD,5.74,2162969.76
L01,42408,Management Fee,BOC,Actual,47117,INR,0.12,-5654.04
L01,42712,Purchases,HSBC,Actual,25487,THB,0.23,-5862.01
L01,42379,Finance Cost,BOC,Actual,31289,JPY,0.07,-2190.23
L01,42657,Management Fee,HSBC,Actual,12940,HKD,1,-12940
L01,42521,Administrative Expenses,HSBC,Actual,40638,INR,0.12,-4876.56
L01,42698,Payroll,CitiBank,Actual,2230,JPY,0.07,-156.1
L01,42650,Administrative Expenses,CitiBank,Actual,17225,MYR,1.97,-33933.25
L01,42560,Finance Cost,BOC,Actual,41910,SGD,5.74,-240563.4
L01,42444,Administrative Expenses,BOC,Actual,34304,INR,0.12,-4116.48
L01,42475,Payroll,HSBC,Actual,45855,INR,0.12,-5502.6
L01,42567,Rental Income,HSBC,Actual,45579,SGD,5.74,1308117.3
L01,42585,Rental Income,CitiBank,Actual,15719,SGD,5.74,451135.3
L01,42529,Purchases,BOC,Actual,40137,JPY,0.07,-2809.59
L01,42547,Purchases,HSBC,Actual,24818,HKD,1,-24818
L01,42576,Payroll,HSBC,Actual,8007,INR,0.12,-960.84
L01,42650,Management Fee,HSBC,Actual,26811,THB,0.23,-6166.53
L01,42374,Sales,CitiBank,Actual,17195,INR,0.12,16507.2
L01,42438,Purchases,HSBC,Actual,32259,TWD,0.25,-8064.75
L01,42697,Finance Cost,HSBC,Actual,26079,THB,0.23,-5998.17
L01,42440,Finance Cost,CitiBank,Actual,45910,INR,0.12,-5509.2
L01,42518,Finance Cost,CitiBank,Actual,37316,INR,0.12,-4477.92
L01,42509,Payroll,HSBC,Actual,41311,INR,0.12,-4957.32
L01,42388,Payroll,BOC,Actual,49839,PHP,0.17,-8472.63
L01,42575,Sales,HSBC,Actual,16212,MYR,1.97,255501.12
L01,42491,Finance Cost,HSBC,Actual,34814,LKR,0.06,-2088.84
L01,42668,Payroll,BOC,Actual,43315,JPY,0.07,-3032.05
L01,42398,Payroll,CitiBank,Actual,31542,TWD,0.25,-7885.5
L01,42721,Purchases,BOC,Actual,36957,MYR,1.97,-72805.29
L01,42630,Payroll,BOC,Actual,18864,MYR,1.97,-37162.08
L01,42699,Administrative Expenses,CitiBank,Actual,28188,JPY,0.07,-1973.16
L01,42697,Sales,BOC,Actual,36164,CNY,1.19,344281.28
L01,42668,Payroll,HSBC,Actual,13575,CNY,1.19,-16154.25
L01,42678,Purchases,CitiBank,Actual,43758,SGD,5.74,-251170.92
L01,42531,Administrative Expenses,BOC,Actual,12599,HKD,1,-12599
L01,42436,Management Fee,BOC,Actual,28047,TWD,0.25,-7011.75
L01,42473,Administrative Expenses,BOC,Actual,13448,SGD,5.74,-77191.52
L01,42428,Management Fee,HSBC,Actual,1629,MYR,1.97,-3209.13
L01,42444,Rental Income,CitiBank,Actual,36467,HKD,1,182335
L01,42557,Rental Income,HSBC,Actual,17543,SGD,5.74,503484.1
L01,42491,Purchases,CitiBank,Actual,5892,TWD,0.25,-1473
L01,42390,Rental Income,CitiBank,Actual,20499,SGD,5.74,588321.3
L01,42420,Finance Cost,HSBC,Actual,13469,SGD,5.74,-77312.06
L01,42475,Management Fee,HSBC,Actual,37111,LKR,0.06,-2226.66
L01,42561,Finance Cost,HSBC,Actual,35945,INR,0.12,-4313.4
L01,42621,Rental Income,HSBC,Actual,45609,LKR,0.06,13682.7
L01,42475,Administrative Expenses,CitiBank,Actual,3296,TWD,0.25,-824
L01,42715,Sales,CitiBank,Actual,49696,CNY,1.19,473105.92
L01,42518,Finance Cost,BOC,Actual,47647,HKD,1,-47647
L01,42497,Payroll,CitiBank,Actual,16294,CNY,1.19,-19389.86
L01,42447,Management Fee,BOC,Actual,20871,SGD,5.74,-119799.54
L01,42412,Rental Income,CitiBank,Actual,37479,SGD,5.74,1075647.3
L01,42407,Payroll,CitiBank,Actual,45778,PHP,0.17,-7782.26
L01,42567,Payroll,HSBC,Actual,32823,INR,0.12,-3938.76
L01,42618,Payroll,CitiBank,Actual,26141,MYR,1.97,-51497.77
L01,42525,Payroll,HSBC,Actual,38239,JPY,0.07,-2676.73
L01,42464,Payroll,CitiBank,Actual,8137,LKR,0.06,-488.22
L01,42613,Rental Income,BOC,Actual,40365,JPY,0.07,14127.75
L01,42657,Sales,CitiBank,Actual,14395,CNY,1.19,137040.4
L01,42568,Rental Income,HSBC,Actual,38949,PHP,0.17,33106.65
L01,42538,Purchases,BOC,Actual,41500,TWD,0.25,-10375
L01,42590,Purchases,BOC,Actual,3153,LKR,0.06,-189.18
L01,42729,Sales,BOC,Actual,30420,JPY,0.07,17035.2
L01,42525,Sales,CitiBank,Actual,31414,INR,0.12,30157.44
L01,42566,Purchases,BOC,Actual,30766,MYR,1.97,-60609.02
L01,42607,Purchases,CitiBank,Actual,2979,TWD,0.25,-744.75
L01,42619,Administrative Expenses,CitiBank,Actual,16015,SGD,5.74,-91926.1
L01,42646,Administrative Expenses,HSBC,Actual,46256,CNY,1.19,-55044.64
L01,42405,Administrative Expenses,BOC,Actual,18400,TWD,0.25,-4600
L01,42503,Purchases,CitiBank,Actual,20871,CNY,1.19,-24836.49
L01,42729,Finance Cost,BOC,Actual,49421,INR,0.12,-5930.52
L01,42412,Administrative Expenses,CitiBank,Actual,44411,HKD,1,-44411
L01,42512,Finance Cost,CitiBank,Actual,43580,HKD,1,-43580
L01,42557,Rental Income,HSBC,Actual,17313,TWD,0.25,21641.25
L01,42462,Administrative Expenses,HSBC,Actual,42365,MYR,1.97,-83459.05
L01,42370,Finance Cost,CitiBank,Actual,1834,JPY,0.07,-128.38
L01,42732,Finance Cost,CitiBank,Actual,17882,MYR,1.97,-35227.54
L01,42660,Administrative Expenses,CitiBank,Actual,34114,LKR,0.06,-2046.84
L01,42387,Rental Income,CitiBank,Actual,35164,PHP,0.17,29889.4
L01,42688,Management Fee,HSBC,Actual,13963,CNY,1.19,-16615.97
L01,42696,Sales,HSBC,Actual,24626,THB,0.23,45311.84
L01,42645,Purchases,BOC,Actual,48776,LKR,0.06,-2926.56
L01,42412,Payroll,BOC,Actual,5409,LKR,0.06,-324.54
L01,42555,Management Fee,CitiBank,Actual,19374,JPY,0.07,-1356.18
L01,42465,Sales,CitiBank,Actual,21239,TWD,0.25,42478
L01,42722,Administrative Expenses,CitiBank,Actual,38314,CNY,1.19,-45593.66
L01,42535,Finance Cost,CitiBank,Actual,41422,JPY,0.07,-2899.54
L01,42377,Management Fee,HSBC,Actual,1666,JPY,0.07,-116.62
L01,42660,Payroll,HSBC,Actual,23540,JPY,0.07,-1647.8
L01,42397,Finance Cost,HSBC,Actual,39867,JPY,0.07,-2790.69
L01,42543,Finance Cost,BOC,Actual,7467,CNY,1.19,-8885.73
L01,42532,Administrative Expenses,HSBC,Actual,8825,HKD,1,-8825
L01,42389,Payroll,HSBC,Actual,26582,THB,0.23,-6113.86
L01,42461,Sales,CitiBank,Actual,37404,CNY,1.19,356086.08
L01,42424,Management Fee,CitiBank,Actual,30164,MYR,1.97,-59423.08
L01,42401,Purchases,BOC,Actual,41259,INR,0.12,-4951.08
L01,42662,Sales,CitiBank,Actual,44167,THB,0.23,81267.28
L01,42389,Finance Cost,CitiBank,Actual,36085,CNY,1.19,-42941.15
L01,42707,Rental Income,HSBC,Actual,34679,MYR,1.97,341588.15
L01,42444,Administrative Expenses,BOC,Actual,30736,JPY,0.07,-2151.52
L01,42403,Purchases,CitiBank,Actual,14178,TWD,0.25,-3544.5
L01,42734,Management Fee,HSBC,Actual,46278,SGD,5.74,-265635.72
L01,42664,Management Fee,CitiBank,Actual,11035,INR,0.12,-1324.2
L01,42613,Administrative Expenses,CitiBank,Actual,19484,JPY,0.07,-1363.88
L01,42519,Purchases,CitiBank,Actual,29736,MYR,1.97,-58579.92
L01,42614,Finance Cost,CitiBank,Actual,29086,PHP,0.17,-4944.62
L01,42553,Payroll,HSBC,Actual,19006,LKR,0.06,-1140.36
L01,42599,Rental Income,CitiBank,Actual,13458,PHP,0.17,11439.3
L01,42422,Management Fee,BOC,Actual,12511,JPY,0.07,-875.77
L01,42433,Rental Income,BOC,Actual,44753,SGD,5.74,1284411.1
L01,42663,Purchases,CitiBank,Actual,19920,PHP,0.17,-3386.4
L01,42599,Management Fee,HSBC,Actual,21347,MYR,1.97,-42053.59
L01,42552,Administrative Expenses,BOC,Actual,24644,SGD,5.74,-141456.56
L01,42684,Payroll,HSBC,Actual,28053,INR,0.12,-3366.36
L01,42451,Sales,HSBC,Actual,5231,JPY,0.07,2929.36
L01,42570,Purchases,BOC,Actual,44097,JPY,0.07,-3086.79
L01,42436,Administrative Expenses,HSBC,Actual,36937,MYR,1.97,-72765.89
L01,42405,Sales,BOC,Actual,9366,MYR,1.97,147608.16
L01,42661,Sales,HSBC,Actual,10543,THB,0.23,19399.12
L01,42582,Sales,BOC,Actual,18653,THB,0.23,34321.52
L01,42497,Management Fee,HSBC,Actual,6472,SGD,5.74,-37149.28
L01,42663,Payroll,BOC,Actual,19939,MYR,1.97,-39279.83
L01,42447,Purchases,BOC,Actual,32954,THB,0.23,-7579.42
L01,42636,Administrative Expenses,CitiBank,Actual,8437,INR,0.12,-1012.44
L01,42698,Administrative Expenses,CitiBank,Actual,40936,THB,0.23,-9415.28
L01,42688,Purchases,CitiBank,Actual,24108,HKD,1,-24108
L01,42374,Management Fee,HSBC,Actual,24920,LKR,0.06,-1495.2
L01,42382,Rental Income,HSBC,Actual,49554,CNY,1.19,294846.3
L01,42671,Payroll,HSBC,Actual,49009,INR,0.12,-5881.08
L01,42611,Finance Cost,HSBC,Actual,15739,PHP,0.17,-2675.63
L01,42380,Administrative Expenses,BOC,Actual,33549,LKR,0.06,-2012.94
L01,42428,Sales,CitiBank,Actual,16441,INR,0.12,15783.36
L01,42376,Sales,HSBC,Actual,26541,TWD,0.25,53082
L01,42651,Payroll,HSBC,Actual,25053,JPY,0.07,-1753.71
L01,42422,Purchases,HSBC,Actual,36331,MYR,1.97,-71572.07
L01,42711,Finance Cost,BOC,Actual,36762,PHP,0.17,-6249.54
L01,42371,Purchases,HSBC,Actual,1624,HKD,1,-1624
L01,42634,Sales,HSBC,Actual,11976,PHP,0.17,16287.36
L01,42494,Rental Income,BOC,Actual,21665,MYR,1.97,213400.25
L01,42565,Finance Cost,CitiBank,Actual,23187,PHP,0.17,-3941.79
L01,42576,Purchases,CitiBank,Actual,33199,INR,0.12,-3983.88
L01,42603,Rental Income,CitiBank,Actual,10948,LKR,0.06,3284.4
L01,42657,Administrative Expenses,BOC,Actual,4173,LKR,0.06,-250.38
L01,42582,Rental Income,BOC,Actual,42558,CNY,1.19,253220.1
L01,42377,Sales,HSBC,Actual,46543,SGD,5.74,2137254.56
L01,42691,Administrative Expenses,BOC,Actual,8058,INR,0.12,-966.96
L01,42709,Purchases,HSBC,Actual,11035,LKR,0.06,-662.1
L01,42712,Rental Income,CitiBank,Actual,1068,JPY,0.07,373.8
L01,42695,Management Fee,BOC,Actual,27810,LKR,0.06,-1668.6
L01,42382,Rental Income,HSBC,Actual,11274,MYR,1.97,111048.9
L01,42509,Administrative Expenses,HSBC,Actual,33730,HKD,1,-33730
L01,42590,Management Fee,BOC,Actual,18836,TWD,0.25,-4709
L01,42529,Finance Cost,CitiBank,Actual,10414,HKD,1,-10414
L01,42397,Purchases,BOC,Actual,44615,HKD,1,-44615
L01,42381,Purchases,CitiBank,Actual,31828,MYR,1.97,-62701.16
L01,42388,Purchases,CitiBank,Actual,6012,CNY,1.19,-7154.28
L01,42628,Payroll,CitiBank,Actual,38430,HKD,1,-38430
L01,42718,Rental Income,HSBC,Actual,17976,SGD,5.74,515911.2
L01,42706,Purchases,BOC,Actual,14878,HKD,1,-14878
L01,42579,Rental Income,CitiBank,Actual,27615,CNY,1.19,164309.25
L01,42514,Payroll,CitiBank,Actual,22215,THB,0.23,-5109.45
L01,42615,Finance Cost,CitiBank,Actual,2029,PHP,0.17,-344.93
L01,42487,Purchases,CitiBank,Actual,46290,INR,0.12,-5554.8
L01,42476,Administrative Expenses,HSBC,Actual,43315,INR,0.12,-5197.8
L01,42730,Sales,CitiBank,Actual,1401,MYR,1.97,22079.76
L01,42698,Rental Income,CitiBank,Actual,47676,TWD,0.25,59595
L01,42516,Finance Cost,BOC,Actual,41223,PHP,0.17,-7007.91
L01,42530,Finance Cost,CitiBank,Actual,46649,MYR,1.97,-91898.53
L01,42468,Rental Income,CitiBank,Actual,15855,MYR,1.97,156171.75
L01,42645,Sales,CitiBank,Actual,41452,LKR,0.06,19896.96
L01,42633,Administrative Expenses,CitiBank,Actual,35323,THB,0.23,-8124.29
L01,42425,Rental Income,CitiBank,Actual,7101,PHP,0.17,6035.85
L01,42703,Management Fee,HSBC,Actual,1998,PHP,0.17,-339.66
L01,42578,Rental Income,BOC,Actual,8328,THB,0.23,9577.2
L01,42529,Finance Cost,BOC,Actual,4754,HKD,1,-4754
L01,42461,Payroll,CitiBank,Actual,22825,JPY,0.07,-1597.75
L01,42572,Purchases,HSBC,Actual,1068,JPY,0.07,-74.76
L01,42484,Payroll,CitiBank,Actual,47165,HKD,1,-47165
L01,42604,Finance Cost,BOC,Actual,23077,JPY,0.07,-1615.39
L01,42400,Payroll,HSBC,Actual,49606,CNY,1.19,-59031.14
L01,42372,Administrative Expenses,HSBC,Actual,21838,CNY,1.19,-25987.22
L01,42664,Rental Income,CitiBank,Actual,24882,TWD,0.25,31102.5
L01,42631,Finance Cost,BOC,Actual,10706,HKD,1,-10706
L01,42731,Finance Cost,HSBC,Actual,30764,TWD,0.25,-7691
L01,42517,Rental Income,CitiBank,Actual,17093,PHP,0.17,14529.05
L01,42538,Administrative Expenses,CitiBank,Actual,34166,HKD,1,-34166
L01,42622,Administrative Expenses,CitiBank,Actual,18122,SGD,5.74,-104020.28
L01,42657,Management Fee,HSBC,Actual,25611,JPY,0.07,-1792.77
L01,42683,Payroll,CitiBank,Actual,23435,PHP,0.17,-3983.95
L01,42645,Payroll,CitiBank,Actual,4120,CNY,1.19,-4902.8
L01,42673,Finance Cost,BOC,Actual,35758,CNY,1.19,-42552.02
L01,42697,Sales,CitiBank,Actual,9409,SGD,5.74,432061.28
L01,42717,Sales,BOC,Actual,1387,TWD,0.25,2774
L01,42540,Management Fee,HSBC,Actual,47081,THB,0.23,-10828.63
L01,42468,Payroll,BOC,Actual,13924,TWD,0.25,-3481
L01,42542,Purchases,HSBC,Actual,14311,JPY,0.07,-1001.77
L01,42669,Administrative Expenses,CitiBank,Actual,45833,CNY,1.19,-54541.27
L01,42426,Payroll,CitiBank,Actual,20539,MYR,1.97,-40461.83
L01,42414,Purchases,HSBC,Actual,38736,TWD,0.25,-9684
L01,42395,Finance Cost,HSBC,Actual,12714,HKD,1,-12714
L01,42504,Finance Cost,CitiBank,Actual,3916,LKR,0.06,-234.96
L01,42422,Management Fee,BOC,Actual,36020,PHP,0.17,-6123.4
L01,42585,Purchases,HSBC,Actual,42743,INR,0.12,-5129.16
L01,42582,Management Fee,CitiBank,Actual,43201,THB,0.23,-9936.23
L01,42704,Purchases,BOC,Actual,1955,SGD,5.74,-11221.7
L01,42662,Administrative Expenses,BOC,Actual,27485,TWD,0.25,-6871.25
L01,42441,Administrative Expenses,BOC,Actual,6094,CNY,1.19,-7251.86
L01,42669,Payroll,HSBC,Actual,40818,INR,0.12,-4898.16
L01,42482,Rental Income,HSBC,Actual,34407,THB,0.23,39568.05
L01,42683,Administrative Expenses,HSBC,Actual,16212,JPY,0.07,-1134.84
L01,42432,Rental Income,CitiBank,Actual,10833,LKR,0.06,3249.9
L01,42714,Administrative Expenses,CitiBank,Actual,46620,INR,0.12,-5594.4
L01,42685,Purchases,HSBC,Actual,15169,TWD,0.25,-3792.25
L01,42705,Payroll,CitiBank,Actual,26604,PHP,0.17,-4522.68
L01,42572,Management Fee,CitiBank,Actual,44583,THB,0.23,-10254.09
L01,42695,Rental Income,CitiBank,Actual,30241,THB,0.23,34777.15
L01,42429,Sales,BOC,Actual,40480,LKR,0.06,19430.4
L01,42722,Management Fee,CitiBank,Actual,13833,LKR,0.06,-829.98
L01,42632,Finance Cost,HSBC,Actual,47731,JPY,0.07,-3341.17
L01,42706,Management Fee,CitiBank,Actual,35021,THB,0.23,-8054.83
L01,42446,Sales,BOC,Actual,49324,MYR,1.97,777346.24
L01,42575,Administrative Expenses,BOC,Actual,30837,HKD,1,-30837
L01,42593,Purchases,CitiBank,Actual,9845,LKR,0.06,-590.7
L01,42402,Sales,CitiBank,Actual,15150,PHP,0.17,20604
L01,42726,Sales,HSBC,Actual,4594,SGD,5.74,210956.48
L01,42701,Payroll,BOC,Actual,2465,INR,0.12,-295.8
L01,42526,Rental Income,HSBC,Actual,28640,LKR,0.06,8592
L01,42440,Finance Cost,CitiBank,Actual,13852,THB,0.23,-3185.96
L01,42581,Administrative Expenses,BOC,Actual,25737,TWD,0.25,-6434.25
L01,42456,Management Fee,HSBC,Actual,12991,INR,0.12,-1558.92
L01,42732,Management Fee,BOC,Actual,41215,CNY,1.19,-49045.85
L01,42632,Sales,BOC,Actual,28941,CNY,1.19,275518.32
L01,42645,Rental Income,BOC,Actual,49321,CNY,1.19,293459.95
L01,42440,Purchases,CitiBank,Actual,4909,PHP,0.17,-834.53
L01,42371,Payroll,BOC,Actual,20329,INR,0.12,-2439.48
L01,42610,Rental Income,CitiBank,Actual,46019,THB,0.23,52921.85
L01,42666,Administrative Expenses,CitiBank,Actual,46069,JPY,0.07,-3224.83
L01,42675,Management Fee,HSBC,Actual,36300,CNY,1.19,-43197
L01,42683,Finance Cost,HSBC,Actual,35833,THB,0.23,-8241.59
L01,42672,Sales,HSBC,Actual,42841,JPY,0.07,23990.96
L01,42717,Purchases,CitiBank,Actual,37555,TWD,0.25,-9388.75
L01,42509,Finance Cost,HSBC,Actual,21571,INR,0.12,-2588.52
L01,42440,Finance Cost,CitiBank,Actual,31484,INR,0.12,-3778.08
L01,42723,Management Fee,CitiBank,Actual,24900,MYR,1.97,-49053
L01,42696,Administrative Expenses,HSBC,Actual,31085,CNY,1.19,-36991.15
L01,42427,Purchases,BOC,Actual,15375,PHP,0.17,-2613.75
L01,42545,Sales,HSBC,Actual,28917,TWD,0.25,57834
L01,42429,Payroll,CitiBank,Actual,9028,SGD,5.74,-51820.72
L01,42561,Administrative Expenses,CitiBank,Actual,22159,TWD,0.25,-5539.75
L01,42394,Purchases,BOC,Actual,24299,THB,0.23,-5588.77
L01,42433,Rental Income,BOC,Actual,38976,CNY,1.19,231907.2
L01,42566,Rental Income,CitiBank,Actual,30712,CNY,1.19,182736.4
L01,42575,Finance Cost,BOC,Actual,32260,TWD,0.25,-8065
L01,42581,Administrative Expenses,HSBC,Actual,31734,JPY,0.07,-2221.38
L01,42693,Rental Income,CitiBank,Actual,1562,PHP,0.17,1327.7
L01,42611,Management Fee,CitiBank,Actual,44606,LKR,0.06,-2676.36
L01,42447,Administrative Expenses,HSBC,Actual,45910,CNY,1.19,-54632.9
L01,42387,Payroll,HSBC,Actual,31542,LKR,0.06,-1892.52
L01,42725,Finance Cost,BOC,Actual,25093,MYR,1.97,-49433.21
L01,42574,Management Fee,BOC,Actual,43900,LKR,0.06,-2634
L01,42606,Rental Income,HSBC,Actual,26471,JPY,0.07,9264.85
L01,42490,Management Fee,CitiBank,Actual,6473,SGD,5.74,-37155.02
L01,42653,Sales,CitiBank,Actual,30241,SGD,5.74,1388666.72
L01,42397,Payroll,BOC,Actual,2435,CNY,1.19,-2897.65
L01,42553,Rental Income,HSBC,Actual,31235,MYR,1.97,307664.75
L01,42732,Finance Cost,CitiBank,Actual,2076,CNY,1.19,-2470.44
L01,42568,Purchases,HSBC,Actual,4648,INR,0.12,-557.76
L01,42710,Payroll,HSBC,Actual,42257,LKR,0.06,-2535.42
L01,42377,Rental Income,BOC,Actual,11155,THB,0.23,12828.25
L01,42631,Administrative Expenses,HSBC,Actual,21239,HKD,1,-21239
L01,42683,Payroll,BOC,Actual,12489,INR,0.12,-1498.68
L01,42732,Administrative Expenses,HSBC,Actual,26806,TWD,0.25,-6701.5
L01,42380,Finance Cost,CitiBank,Actual,36391,LKR,0.06,-2183.46
L01,42572,Rental Income,HSBC,Actual,46745,HKD,1,233725
L01,42604,Purchases,HSBC,Actual,2609,PHP,0.17,-443.53
L01,42622,Purchases,HSBC,Actual,4136,TWD,0.25,-1034
L01,42724,Rental Income,BOC,Actual,14854,THB,0.23,17082.1
L01,42630,Management Fee,CitiBank,Actual,28346,LKR,0.06,-1700.76
L01,42633,Finance Cost,CitiBank,Actual,3585,TWD,0.25,-896.25
L01,42571,Purchases,HSBC,Actual,2097,SGD,5.74,-12036.78
L01,42650,Purchases,BOC,Actual,44426,INR,0.12,-5331.12
L01,42569,Purchases,HSBC,Actual,31283,LKR,0.06,-1876.98
L01,42534,Sales,BOC,Actual,28650,SGD,5.74,1315608
L01,42485,Sales,CitiBank,Actual,9568,HKD,1,76544
L01,42659,Management Fee,HSBC,Actual,49696,TWD,0.25,-12424
L01,42722,Payroll,HSBC,Actual,27443,JPY,0.07,-1921.01
L01,42701,Finance Cost,CitiBank,Actual,43411,INR,0.12,-5209.32
L01,42616,Finance Cost,CitiBank,Actual,44774,CNY,1.19,-53281.06
L01,42444,Purchases,BOC,Actual,31041,INR,0.12,-3724.92
L01,42551,Payroll,CitiBank,Actual,31472,TWD,0.25,-7868
L01,42387,Rental Income,BOC,Actual,10831,HKD,1,54155
L01,42645,Payroll,CitiBank,Actual,2381,THB,0.23,-547.63
L01,42522,Management Fee,BOC,Actual,43315,CNY,1.19,-51544.85
L01,42706,Administrative Expenses,CitiBank,Actual,36335,INR,0.12,-4360.2
L01,42718,Purchases,BOC,Actual,13469,THB,0.23,-3097.87
L01,42504,Administrative Expenses,HSBC,Actual,10450,HKD,1,-10450
L01,42514,Sales,CitiBank,Actual,4136,THB,0.23,7610.24
L01,42672,Administrative Expenses,BOC,Actual,44404,HKD,1,-44404
L01,42559,Rental Income,HSBC,Actual,8797,PHP,0.17,7477.45
L01,42408,Management Fee,HSBC,Actual,27745,PHP,0.17,-4716.65
L01,42558,Administrative Expenses,BOC,Actual,25551,SGD,5.74,-146662.74
L01,42534,Finance Cost,CitiBank,Actual,14012,HKD,1,-14012
L01,42600,Payroll,HSBC,Actual,39443,HKD,1,-39443
L01,42447,Sales,CitiBank,Actual,23342,JPY,0.07,13071.52
L01,42731,Payroll,BOC,Actual,28073,JPY,0.07,-1965.11
L01,42688,Payroll,BOC,Actual,14865,MYR,1.97,-29284.05
L01,42698,Sales,BOC,Actual,30696,PHP,0.17,41746.56
L01,42463,Administrative Expenses,BOC,Actual,20490,TWD,0.25,-5122.5
L01,42508,Management Fee,CitiBank,Actual,22081,JPY,0.07,-1545.67
L01,42403,Administrative Expenses,CitiBank,Actual,7066,PHP,0.17,-1201.22
L01,42665,Management Fee,BOC,Actual,47253,JPY,0.07,-3307.71
L01,42664,Administrative Expenses,HSBC,Actual,5417,JPY,0.07,-379.19
