Ledger,Account,Project,Company,Cost Centre
L67,18033,B23,L67-B23 Company,B23-18033
L67,18033,B30,L67-B30 Company,B30-18033
L67,18054,B21,L67-B21 Company,B21-18054
L67,18060,B21,L67-B21 Company,B21-18060
L67,18062,B28,L67-B28 Company,B28-18062
L67,18063,B22,L67-B22 Company,B22-18063
L67,18077,B25,L67-B25 Company,B25-18077
L67,18087,B20,L67-B20 Company,B20-18087
L67,18102,B24,L67-B24 Company,B24-18102
L67,18105,B20,L67-B20 Company,B20-18105
L67,18121,B21,L67-B21 Company,B21-18121
L67,18128,B28,L67-B28 Company,B28-18128
L67,18137,B23,L67-B23 Company,B23-18137
L67,18147,B24,L67-B24 Company,B24-18147
L67,18168,B28,L67-B28 Company,B28-18168
L67,18176,B29,L67-B29 Company,B29-18176
L67,18180,B22,L67-B22 Company,B22-18180
L67,18199,B22,L67-B22 Company,B22-18199
L67,18199,B26,L67-B26 Company,B26-18199
L67,18216,B27,L67-B27 Company,B27-18216
L67,18219,B20,L67-B20 Company,B20-18219
L67,18231,B28,L67-B28 Company,B28-18231
L67,18237,B25,L67-B25 Company,B25-18237
L67,18260,B27,L67-B27 Company,B27-18260
L67,18266,B30,L67-B30 Company,B30-18266
L67,18270,B22,L67-B22 Company,B22-18270
L67,18277,B23,L67-B23 Company,B23-18277
L67,18277,B27,L67-B27 Company,B27-18277
L67,18300,B26,L67-B26 Company,B26-18300
L67,18308,B22,L67-B22 Company,B22-18308
L67,18313,B29,L67-B29 Company,B29-18313
L67,18320,B30,L67-B30 Company,B30-18320
L67,18322,B20,L67-B20 Company,B20-18322
L67,18323,B30,L67-B30 Company,B30-18323
L67,18354,B22,L67-B22 Company,B22-18354
L67,18358,B28,L67-B28 Company,B28-18358
L67,18359,B30,L67-B30 Company,B30-18359
L67,18367,B25,L67-B25 Company,B25-18367
L67,18373,B21,L67-B21 Company,B21-18373
L67,18373,B27,L67-B27 Company,B27-18373
L67,18375,B25,L67-B25 Company,B25-18375
L67,18399,B22,L67-B22 Company,B22-18399
L67,18439,B22,L67-B22 Company,B22-18439
L67,18442,B24,L67-B24 Company,B24-18442
L67,18457,B21,L67-B21 Company,B21-18457
L67,18468,B20,L67-B20 Company,B20-18468
L67,18469,B24,L67-B24 Company,B24-18469
L67,18470,B24,L67-B24 Company,B24-18470
L67,18480,B25,L67-B25 Company,B25-18480
L67,18480,B29,L67-B29 Company,B29-18480
L67,18489,B21,L67-B21 Company,B21-18489
L67,18496,B25,L67-B25 Company,B25-18496
L67,18497,B21,L67-B21 Company,B21-18497
L67,18513,B24,L67-B24 Company,B24-18513
L67,18521,B23,L67-B23 Company,B23-18521
L67,18547,B24,L67-B24 Company,B24-18547
L67,18550,B29,L67-B29 Company,B29-18550
L67,18552,B28,L67-B28 Company,B28-18552
L67,18554,B22,L67-B22 Company,B22-18554
L67,18556,B27,L67-B27 Company,B27-18556
L67,18564,B22,L67-B22 Company,B22-18564
L67,18602,B30,L67-B30 Company,B30-18602
L67,18605,B28,L67-B28 Company,B28-18605
L67,18622,B22,L67-B22 Company,B22-18622
L67,18629,B21,L67-B21 Company,B21-18629
L67,18632,B23,L67-B23 Company,B23-18632
L67,18633,B26,L67-B26 Company,B26-18633
L67,18640,B24,L67-B24 Company,B24-18640
L67,18652,B24,L67-B24 Company,B24-18652
L67,18662,B20,L67-B20 Company,B20-18662
L67,18684,B28,L67-B28 Company,B28-18684
L67,18692,B22,L67-B22 Company,B22-18692
L67,18696,B28,L67-B28 Company,B28-18696
L67,18697,B26,L67-B26 Company,B26-18697
L67,18705,B28,L67-B28 Company,B28-18705
L67,18705,B30,L67-B30 Company,B30-18705
L67,18713,B29,L67-B29 Company,B29-18713
L67,18719,B23,L67-B23 Company,B23-18719
L67,18727,B27,L67-B27 Company,B27-18727
L67,18742,B21,L67-B21 Company,B21-18742
L67,18749,B25,L67-B25 Company,B25-18749
L67,18767,B21,L67-B21 Company,B21-18767
L67,18768,B28,L67-B28 Company,B28-18768
L67,18772,B30,L67-B30 Company,B30-18772
L67,18774,B29,L67-B29 Company,B29-18774
L67,18795,B25,L67-B25 Company,B25-18795
L67,18807,B30,L67-B30 Company,B30-18807
L67,18811,B27,L67-B27 Company,B27-18811
L67,18817,B30,L67-B30 Company,B30-18817
L67,18836,B23,L67-B23 Company,B23-18836
L67,18841,B24,L67-B24 Company,B24-18841
L67,18852,B23,L67-B23 Company,B23-18852
L67,18854,B20,L67-B20 Company,B20-18854
L67,18873,B23,L67-B23 Company,B23-18873
L67,18876,B30,L67-B30 Company,B30-18876
L67,18881,B20,L67-B20 Company,B20-18881
L67,18911,B28,L67-B28 Company,B28-18911
L67,18913,B26,L67-B26 Company,B26-18913
L67,18922,B29,L67-B29 Company,B29-18922
L67,18932,B28,L67-B28 Company,B28-18932
L67,18943,B20,L67-B20 Company,B20-18943
L67,18963,B25,L67-B25 Company,B25-18963
L67,18970,B27,L67-B27 Company,B27-18970
L67,18977,B25,L67-B25 Company,B25-18977
L67,18995,B24,L67-B24 Company,B24-18995
L67,18997,B29,L67-B29 Company,B29-18997
L67,19008,B27,L67-B27 Company,B27-19008
L67,19029,B30,L67-B30 Company,B30-19029
L67,19033,B28,L67-B28 Company,B28-19033
L67,19051,B25,L67-B25 Company,B25-19051
L67,19061,B23,L67-B23 Company,B23-19061
L67,19064,B29,L67-B29 Company,B29-19064
L67,19066,B24,L67-B24 Company,B24-19066
L67,19067,B24,L67-B24 Company,B24-19067
L67,19067,B28,L67-B28 Company,B28-19067
L67,19075,B27,L67-B27 Company,B27-19075
L67,19094,B23,L67-B23 Company,B23-19094
L67,19112,B29,L67-B29 Company,B29-19112
L67,19118,B28,L67-B28 Company,B28-19118
L67,19120,B21,L67-B21 Company,B21-19120
L67,19137,B21,L67-B21 Company,B21-19137
L67,19142,B25,L67-B25 Company,B25-19142
L67,19147,B26,L67-B26 Company,B26-19147
L67,19149,B20,L67-B20 Company,B20-19149
L67,19149,B23,L67-B23 Company,B23-19149
L67,19172,B22,L67-B22 Company,B22-19172
L67,19182,B22,L67-B22 Company,B22-19182
L67,19187,B24,L67-B24 Company,B24-19187
L67,19190,B26,L67-B26 Company,B26-19190
L67,19195,B29,L67-B29 Company,B29-19195
L67,19213,B25,L67-B25 Company,B25-19213
L67,19247,B24,L67-B24 Company,B24-19247
L67,19256,B25,L67-B25 Company,B25-19256
L67,19262,B24,L67-B24 Company,B24-19262
L67,19268,B28,L67-B28 Company,B28-19268
L67,19270,B22,L67-B22 Company,B22-19270
L67,19282,B29,L67-B29 Company,B29-19282
L67,19308,B22,L67-B22 Company,B22-19308
L67,19320,B24,L67-B24 Company,B24-19320
L67,19321,B29,L67-B29 Company,B29-19321
L67,19326,B21,L67-B21 Company,B21-19326
L67,19326,B28,L67-B28 Company,B28-19326
L67,19338,B30,L67-B30 Company,B30-19338
L67,19357,B27,L67-B27 Company,B27-19357
L67,19367,B28,L67-B28 Company,B28-19367
L67,19373,B30,L67-B30 Company,B30-19373
L67,19408,B20,L67-B20 Company,B20-19408
L67,19413,B20,L67-B20 Company,B20-19413
L67,19430,B28,L67-B28 Company,B28-19430
L67,19433,B27,L67-B27 Company,B27-19433
L67,19461,B23,L67-B23 Company,B23-19461
L67,19461,B27,L67-B27 Company,B27-19461
L67,19467,B30,L67-B30 Company,B30-19467
L67,19470,B22,L67-B22 Company,B22-19470
L67,19476,B27,L67-B27 Company,B27-19476
L67,19482,B22,L67-B22 Company,B22-19482
L67,19490,B20,L67-B20 Company,B20-19490
L67,19523,B23,L67-B23 Company,B23-19523
L67,19532,B25,L67-B25 Company,B25-19532
L67,19543,B30,L67-B30 Company,B30-19543
L67,19546,B29,L67-B29 Company,B29-19546
L67,19561,B28,L67-B28 Company,B28-19561
L67,19567,B30,L67-B30 Company,B30-19567
L67,19590,B22,L67-B22 Company,B22-19590
L67,19607,B27,L67-B27 Company,B27-19607
L67,19615,B30,L67-B30 Company,B30-19615
L67,19621,B21,L67-B21 Company,B21-19621
L67,19640,B22,L67-B22 Company,B22-19640
L67,19645,B21,L67-B21 Company,B21-19645
L67,19659,B24,L67-B24 Company,B24-19659
L67,19674,B22,L67-B22 Company,B22-19674
L67,19687,B26,L67-B26 Company,B26-19687
L67,19694,B29,L67-B29 Company,B29-19694
L67,19699,B26,L67-B26 Company,B26-19699
L67,19699,B29,L67-B29 Company,B29-19699
L67,19702,B22,L67-B22 Company,B22-19702
L67,19707,B26,L67-B26 Company,B26-19707
L67,19708,B20,L67-B20 Company,B20-19708
L67,19734,B25,L67-B25 Company,B25-19734
L67,19764,B25,L67-B25 Company,B25-19764
L67,19770,B23,L67-B23 Company,B23-19770
L67,19785,B29,L67-B29 Company,B29-19785
L67,19805,B28,L67-B28 Company,B28-19805
L67,19809,B28,L67-B28 Company,B28-19809
L67,19813,B22,L67-B22 Company,B22-19813
L67,19814,B20,L67-B20 Company,B20-19814
L67,19838,B24,L67-B24 Company,B24-19838
L67,19843,B24,L67-B24 Company,B24-19843
L67,19849,B23,L67-B23 Company,B23-19849
L67,19849,B25,L67-B25 Company,B25-19849
L67,19865,B27,L67-B27 Company,B27-19865
L67,19879,B29,L67-B29 Company,B29-19879
L67,19884,B28,L67-B28 Company,B28-19884
L67,19887,B22,L67-B22 Company,B22-19887
L67,19893,B20,L67-B20 Company,B20-19893
L67,19894,B27,L67-B27 Company,B27-19894
L67,19911,B20,L67-B20 Company,B20-19911
L67,19915,B29,L67-B29 Company,B29-19915
L67,19917,B30,L67-B30 Company,B30-19917
L67,19921,B27,L67-B27 Company,B27-19921
L67,19931,B29,L67-B29 Company,B29-19931
L67,19932,B29,L67-B29 Company,B29-19932
L67,19940,B30,L67-B30 Company,B30-19940
L67,19945,B21,L67-B21 Company,B21-19945
L67,19963,B29,L67-B29 Company,B29-19963
L67,19976,B30,L67-B30 Company,B30-19976
L67,19980,B21,L67-B21 Company,B21-19980
L67,19985,B22,L67-B22 Company,B22-19985
L67,19994,B28,L67-B28 Company,B28-19994
L68,10002,B28,L68-B28 Company,B28-10002
L68,10007,B20,L68-B20 Company,B20-10007
L68,10018,B22,L68-B22 Company,B22-10018
L68,10024,B29,L68-B29 Company,B29-10024
L68,10039,B30,L68-B30 Company,B30-10039
L68,10058,B23,L68-B23 Company,B23-10058
L68,10067,B30,L68-B30 Company,B30-10067
L68,10075,B20,L68-B20 Company,B20-10075
L68,10092,B20,L68-B20 Company,B20-10092
L68,10101,B27,L68-B27 Company,B27-10101
L68,10103,B23,L68-B23 Company,B23-10103
L68,10112,B24,L68-B24 Company,B24-10112
L68,10121,B21,L68-B21 Company,B21-10121
L68,10128,B20,L68-B20 Company,B20-10128
L68,10142,B30,L68-B30 Company,B30-10142
L68,10161,B22,L68-B22 Company,B22-10161
L68,10195,B26,L68-B26 Company,B26-10195
L68,10197,B25,L68-B25 Company,B25-10197
L68,10200,B26,L68-B26 Company,B26-10200
L68,10209,B26,L68-B26 Company,B26-10209
L68,10213,B25,L68-B25 Company,B25-10213
L68,10216,B23,L68-B23 Company,B23-10216
L68,10219,B30,L68-B30 Company,B30-10219
L68,10220,B22,L68-B22 Company,B22-10220
L68,10223,B20,L68-B20 Company,B20-10223
L68,10236,B29,L68-B29 Company,B29-10236
L68,10251,B20,L68-B20 Company,B20-10251
L68,10306,B30,L68-B30 Company,B30-10306
L68,10311,B27,L68-B27 Company,B27-10311
L68,10311,B30,L68-B30 Company,B30-10311
L68,10324,B22,L68-B22 Company,B22-10324
L68,10328,B26,L68-B26 Company,B26-10328
L68,10335,B26,L68-B26 Company,B26-10335
L68,10340,B23,L68-B23 Company,B23-10340
L68,10354,B30,L68-B30 Company,B30-10354
L68,10357,B28,L68-B28 Company,B28-10357
L68,10359,B22,L68-B22 Company,B22-10359
L68,10361,B20,L68-B20 Company,B20-10361
L68,10361,B30,L68-B30 Company,B30-10361
L68,10363,B21,L68-B21 Company,B21-10363
L68,10378,B29,L68-B29 Company,B29-10378
L68,10381,B25,L68-B25 Company,B25-10381
L68,10395,B25,L68-B25 Company,B25-10395
L68,10432,B22,L68-B22 Company,B22-10432
L68,10432,B27,L68-B27 Company,B27-10432
L68,10433,B22,L68-B22 Company,B22-10433
L68,10438,B20,L68-B20 Company,B20-10438
L68,10442,B30,L68-B30 Company,B30-10442
L68,10448,B28,L68-B28 Company,B28-10448
L68,10456,B20,L68-B20 Company,B20-10456
L68,10465,B21,L68-B21 Company,B21-10465
L68,10468,B29,L68-B29 Company,B29-10468
L68,10470,B24,L68-B24 Company,B24-10470
L68,10482,B25,L68-B25 Company,B25-10482
L68,10483,B23,L68-B23 Company,B23-10483
L68,10484,B24,L68-B24 Company,B24-10484
L68,10487,B27,L68-B27 Company,B27-10487
L68,10489,B20,L68-B20 Company,B20-10489
L68,10497,B20,L68-B20 Company,B20-10497
L68,10501,B29,L68-B29 Company,B29-10501
L68,10514,B30,L68-B30 Company,B30-10514
L68,10529,B21,L68-B21 Company,B21-10529
L68,10529,B29,L68-B29 Company,B29-10529
L68,10531,B23,L68-B23 Company,B23-10531
L68,10532,B20,L68-B20 Company,B20-10532
L68,10548,B25,L68-B25 Company,B25-10548
L68,10549,B22,L68-B22 Company,B22-10549
L68,10550,B20,L68-B20 Company,B20-10550
L68,10551,B22,L68-B22 Company,B22-10551
L68,10553,B29,L68-B29 Company,B29-10553
L68,10565,B22,L68-B22 Company,B22-10565
L68,10589,B22,L68-B22 Company,B22-10589
L68,10590,B25,L68-B25 Company,B25-10590
L68,10622,B20,L68-B20 Company,B20-10622
L68,10631,B28,L68-B28 Company,B28-10631
L68,10666,B20,L68-B20 Company,B20-10666
L68,10667,B23,L68-B23 Company,B23-10667
L68,10670,B23,L68-B23 Company,B23-10670
L68,10670,B27,L68-B27 Company,B27-10670
L68,10673,B20,L68-B20 Company,B20-10673
L68,10682,B24,L68-B24 Company,B24-10682
L68,10698,B28,L68-B28 Company,B28-10698
L68,10705,B22,L68-B22 Company,B22-10705
L68,10707,B30,L68-B30 Company,B30-10707
L68,10709,B27,L68-B27 Company,B27-10709
L68,10721,B20,L68-B20 Company,B20-10721
L68,10721,B24,L68-B24 Company,B24-10721
L68,10728,B25,L68-B25 Company,B25-10728
L68,10732,B22,L68-B22 Company,B22-10732
L68,10738,B27,L68-B27 Company,B27-10738
L68,10752,B24,L68-B24 Company,B24-10752
L68,10774,B29,L68-B29 Company,B29-10774
L68,10782,B24,L68-B24 Company,B24-10782
L68,10782,B25,L68-B25 Company,B25-10782
L68,10786,B28,L68-B28 Company,B28-10786
L68,10797,B26,L68-B26 Company,B26-10797
L68,10799,B28,L68-B28 Company,B28-10799
L68,10803,B22,L68-B22 Company,B22-10803
L68,10809,B26,L68-B26 Company,B26-10809
L68,10811,B23,L68-B23 Company,B23-10811
L68,10812,B24,L68-B24 Company,B24-10812
L68,10830,B24,L68-B24 Company,B24-10830
L68,10832,B24,L68-B24 Company,B24-10832
L68,10858,B26,L68-B26 Company,B26-10858
L68,10865,B24,L68-B24 Company,B24-10865
L68,10868,B28,L68-B28 Company,B28-10868
L68,10877,B28,L68-B28 Company,B28-10877
L68,10881,B29,L68-B29 Company,B29-10881
L68,10886,B20,L68-B20 Company,B20-10886
L68,10896,B21,L68-B21 Company,B21-10896
L68,10896,B26,L68-B26 Company,B26-10896
L68,10933,B22,L68-B22 Company,B22-10933
L68,10933,B28,L68-B28 Company,B28-10933
L68,10935,B20,L68-B20 Company,B20-10935
L68,10948,B29,L68-B29 Company,B29-10948
L68,10951,B27,L68-B27 Company,B27-10951
L68,10964,B26,L68-B26 Company,B26-10964
L68,10965,B23,L68-B23 Company,B23-10965
L68,10968,B21,L68-B21 Company,B21-10968
L68,10973,B29,L68-B29 Company,B29-10973
L68,10975,B21,L68-B21 Company,B21-10975
L68,10981,B26,L68-B26 Company,B26-10981
L68,11018,B25,L68-B25 Company,B25-11018
L68,11020,B24,L68-B24 Company,B24-11020
L68,11037,B26,L68-B26 Company,B26-11037
L68,11045,B26,L68-B26 Company,B26-11045
L68,11056,B27,L68-B27 Company,B27-11056
L68,11068,B27,L68-B27 Company,B27-11068
L68,11072,B24,L68-B24 Company,B24-11072
L68,11080,B22,L68-B22 Company,B22-11080
L68,11083,B22,L68-B22 Company,B22-11083
L68,11091,B21,L68-B21 Company,B21-11091
L68,11096,B23,L68-B23 Company,B23-11096
L68,11103,B27,L68-B27 Company,B27-11103
L68,11116,B30,L68-B30 Company,B30-11116
L68,11149,B20,L68-B20 Company,B20-11149
L68,11166,B22,L68-B22 Company,B22-11166
L68,11184,B21,L68-B21 Company,B21-11184
L68,11207,B24,L68-B24 Company,B24-11207
L68,11210,B24,L68-B24 Company,B24-11210
L68,11233,B29,L68-B29 Company,B29-11233
L68,11236,B30,L68-B30 Company,B30-11236
L68,11249,B23,L68-B23 Company,B23-11249
L68,11250,B21,L68-B21 Company,B21-11250
L68,11270,B26,L68-B26 Company,B26-11270
L68,11283,B23,L68-B23 Company,B23-11283
L68,11284,B30,L68-B30 Company,B30-11284
L68,11286,B23,L68-B23 Company,B23-11286
L68,11288,B24,L68-B24 Company,B24-11288
L68,11293,B25,L68-B25 Company,B25-11293
L68,11317,B20,L68-B20 Company,B20-11317
L68,11322,B27,L68-B27 Company,B27-11322
L68,11327,B26,L68-B26 Company,B26-11327
L68,11343,B28,L68-B28 Company,B28-11343
L68,11351,B30,L68-B30 Company,B30-11351
L68,11356,B24,L68-B24 Company,B24-11356
L68,11358,B30,L68-B30 Company,B30-11358
L68,11385,B26,L68-B26 Company,B26-11385
L68,11390,B28,L68-B28 Company,B28-11390
L68,11416,B23,L68-B23 Company,B23-11416
L68,11434,B29,L68-B29 Company,B29-11434
L68,11452,B20,L68-B20 Company,B20-11452
L68,11459,B30,L68-B30 Company,B30-11459
L68,11482,B27,L68-B27 Company,B27-11482
L68,11485,B20,L68-B20 Company,B20-11485
L68,11487,B24,L68-B24 Company,B24-11487
L68,11498,B27,L68-B27 Company,B27-11498
L68,11501,B24,L68-B24 Company,B24-11501
L68,11523,B27,L68-B27 Company,B27-11523
L68,11533,B20,L68-B20 Company,B20-11533
L68,11541,B27,L68-B27 Company,B27-11541
L68,11548,B24,L68-B24 Company,B24-11548
L68,11565,B20,L68-B20 Company,B20-11565
L68,11587,B23,L68-B23 Company,B23-11587
L68,11593,B21,L68-B21 Company,B21-11593
L68,11599,B22,L68-B22 Company,B22-11599
L68,11605,B24,L68-B24 Company,B24-11605
L68,11612,B21,L68-B21 Company,B21-11612
L68,11615,B23,L68-B23 Company,B23-11615
L68,11617,B27,L68-B27 Company,B27-11617
L68,11621,B28,L68-B28 Company,B28-11621
L68,11625,B20,L68-B20 Company,B20-11625
L68,11639,B24,L68-B24 Company,B24-11639
L68,11641,B24,L68-B24 Company,B24-11641
L68,11645,B29,L68-B29 Company,B29-11645
L68,11657,B26,L68-B26 Company,B26-11657
L68,11670,B20,L68-B20 Company,B20-11670
L68,11671,B20,L68-B20 Company,B20-11671
L68,11672,B26,L68-B26 Company,B26-11672
L68,11679,B23,L68-B23 Company,B23-11679
L68,11724,B23,L68-B23 Company,B23-11724
L68,11730,B30,L68-B30 Company,B30-11730
L68,11733,B28,L68-B28 Company,B28-11733
L68,11743,B20,L68-B20 Company,B20-11743
L68,11745,B23,L68-B23 Company,B23-11745
L68,11752,B25,L68-B25 Company,B25-11752
L68,11768,B27,L68-B27 Company,B27-11768
L68,11772,B22,L68-B22 Company,B22-11772
L68,11773,B28,L68-B28 Company,B28-11773
L68,11791,B20,L68-B20 Company,B20-11791
L68,11798,B23,L68-B23 Company,B23-11798
L68,11800,B27,L68-B27 Company,B27-11800
L68,11813,B21,L68-B21 Company,B21-11813
L68,11813,B22,L68-B22 Company,B22-11813
L68,11819,B22,L68-B22 Company,B22-11819
L68,11839,B24,L68-B24 Company,B24-11839
L68,11847,B23,L68-B23 Company,B23-11847
L68,11865,B29,L68-B29 Company,B29-11865
L68,11868,B20,L68-B20 Company,B20-11868
L68,11874,B23,L68-B23 Company,B23-11874
L68,11884,B27,L68-B27 Company,B27-11884
L68,11889,B24,L68-B24 Company,B24-11889
L68,11890,B30,L68-B30 Company,B30-11890
L68,11912,B26,L68-B26 Company,B26-11912
L68,11917,B30,L68-B30 Company,B30-11917
L68,11923,B23,L68-B23 Company,B23-11923
L68,11937,B24,L68-B24 Company,B24-11937
L68,11942,B28,L68-B28 Company,B28-11942
L68,11943,B28,L68-B28 Company,B28-11943
L68,11955,B28,L68-B28 Company,B28-11955
L68,11963,B22,L68-B22 Company,B22-11963
L68,11970,B26,L68-B26 Company,B26-11970
L68,11970,B29,L68-B29 Company,B29-11970
L68,11978,B29,L68-B29 Company,B29-11978
L68,11991,B24,L68-B24 Company,B24-11991
L68,12027,B22,L68-B22 Company,B22-12027
L68,12029,B30,L68-B30 Company,B30-12029
L68,12037,B23,L68-B23 Company,B23-12037
L68,12038,B27,L68-B27 Company,B27-12038
L68,12049,B26,L68-B26 Company,B26-12049
L68,12051,B26,L68-B26 Company,B26-12051
L68,12085,B27,L68-B27 Company,B27-12085
L68,12090,B24,L68-B24 Company,B24-12090
L68,12093,B23,L68-B23 Company,B23-12093
L68,12122,B29,L68-B29 Company,B29-12122
L68,12123,B20,L68-B20 Company,B20-12123
L68,12147,B26,L68-B26 Company,B26-12147
L68,12151,B22,L68-B22 Company,B22-12151
L68,12154,B20,L68-B20 Company,B20-12154
L68,12159,B28,L68-B28 Company,B28-12159
L68,12160,B20,L68-B20 Company,B20-12160
L68,12165,B26,L68-B26 Company,B26-12165
L68,12180,B21,L68-B21 Company,B21-12180
L68,12181,B30,L68-B30 Company,B30-12181
L68,12217,B23,L68-B23 Company,B23-12217
L68,12219,B28,L68-B28 Company,B28-12219
L68,12222,B24,L68-B24 Company,B24-12222
L68,12224,B26,L68-B26 Company,B26-12224
L68,12241,B22,L68-B22 Company,B22-12241
L68,12279,B22,L68-B22 Company,B22-12279
L68,12280,B23,L68-B23 Company,B23-12280
L68,12284,B27,L68-B27 Company,B27-12284
L68,12288,B25,L68-B25 Company,B25-12288
L68,12293,B24,L68-B24 Company,B24-12293
L68,12309,B23,L68-B23 Company,B23-12309
L68,12311,B28,L68-B28 Company,B28-12311
L68,12318,B21,L68-B21 Company,B21-12318
L68,12324,B28,L68-B28 Company,B28-12324
L68,12336,B22,L68-B22 Company,B22-12336
L68,12347,B24,L68-B24 Company,B24-12347
L68,12349,B22,L68-B22 Company,B22-12349
L68,12359,B29,L68-B29 Company,B29-12359
L68,12367,B29,L68-B29 Company,B29-12367
L68,12368,B20,L68-B20 Company,B20-12368
L68,12370,B20,L68-B20 Company,B20-12370
L68,12373,B23,L68-B23 Company,B23-12373
L68,12378,B24,L68-B24 Company,B24-12378
L68,12401,B26,L68-B26 Company,B26-12401
L68,12409,B30,L68-B30 Company,B30-12409
L68,12411,B28,L68-B28 Company,B28-12411
L68,12427,B21,L68-B21 Company,B21-12427
L68,12431,B27,L68-B27 Company,B27-12431
L68,12436,B26,L68-B26 Company,B26-12436
L68,12438,B22,L68-B22 Company,B22-12438
L68,12478,B27,L68-B27 Company,B27-12478
L68,12489,B25,L68-B25 Company,B25-12489
L68,12489,B27,L68-B27 Company,B27-12489
L68,12489,B29,L68-B29 Company,B29-12489
L68,12524,B28,L68-B28 Company,B28-12524
L68,12527,B27,L68-B27 Company,B27-12527
L68,12542,B30,L68-B30 Company,B30-12542
L68,12546,B25,L68-B25 Company,B25-12546
L68,12565,B28,L68-B28 Company,B28-12565
L68,12577,B30,L68-B30 Company,B30-12577
L68,12581,B23,L68-B23 Company,B23-12581
L68,12593,B29,L68-B29 Company,B29-12593
L68,12599,B26,L68-B26 Company,B26-12599
L68,12611,B23,L68-B23 Company,B23-12611
L68,12613,B26,L68-B26 Company,B26-12613
L68,12616,B21,L68-B21 Company,B21-12616
L68,12625,B25,L68-B25 Company,B25-12625
L68,12643,B29,L68-B29 Company,B29-12643
L68,12647,B26,L68-B26 Company,B26-12647
L68,12664,B23,L68-B23 Company,B23-12664
L68,12666,B23,L68-B23 Company,B23-12666
L68,12669,B29,L68-B29 Company,B29-12669
L68,12676,B28,L68-B28 Company,B28-12676
L68,12680,B21,L68-B21 Company,B21-12680
L68,12690,B26,L68-B26 Company,B26-12690
L68,12693,B23,L68-B23 Company,B23-12693
L68,12699,B28,L68-B28 Company,B28-12699
L68,12703,B20,L68-B20 Company,B20-12703
L68,12718,B25,L68-B25 Company,B25-12718
L68,12736,B23,L68-B23 Company,B23-12736
L68,12737,B28,L68-B28 Company,B28-12737
L68,12767,B23,L68-B23 Company,B23-12767
L68,12770,B25,L68-B25 Company,B25-12770
